"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros","+/-"
"*03mm4*","Andy Ibanez","DET","2B,3B","609","FA","32","ARI Wed 12:10PM","100","2.08","3%","-0.2%"
"*04sxv*","Jose Tena","WSH","3B","611","FA","24","@HOU Wed 1:10PM","99.5","2.26","9%","+0.6%"
"*041w8*","Ian Hamilton","NYY","RP","612","FA","30","TB Wed 6:05PM","98.5","2.74","4%","-0.5%"
"*02nqg*","Luis Torrens","NYM","C","614","FA","29","@SD Wed 3:10PM","98","1.44","5%","-0.5%"
"*03qt6*","Tyler Phillips","MIA","SP,RP","615","FA","27","@STL Wed 6:45PM","98","2.72","3%","-0.5%"
"*04ggi*","Andrew Kittredge","BAL","RP","620","FA","35","TOR Wed 11:35AM","96.5","3.22","8%","-0.1%"
"*04pma*","Daniel Lynch","KC","RP","622","FA","28","ATL Wed 1:10PM","96","2.46","8%","-0.5%"
"*04pkt*","J.T. Ginn","ATH","SP,RP","623","FA","26","SEA Wed 9:05PM","95.5","7.35","22%","-2.1%"
"*0427a*","Casey Legumina","SEA","RP","624","FA","28","@ATH Wed 9:05PM","95","2.44","1%","-0.5%"
"*060o9*","Juan Mejia","COL","RP","625","FA","25","@CLE Wed 5:40PM","95","2.97","1%","-0.5%"
"*031d9*","Lou Trivino","LAD","RP","626","FA","33","@CIN Wed 6:10PM","94","2.54","1%","-0.3%"
"*0515v*","David Hamilton","BOS","2B,SS","627","FA","27","@MIN Wed 12:10PM","94","1.45","14%","+1%"
"*0429r*","Max Kranick","NYM","RP","628","FA","28","@SD Wed 3:10PM","93.5","3.9","4%","-0.8%"
"*03pzo*","Leody Taveras","SEA","OF","632","FA","26","@ATH Wed 9:05PM","93","1.6","12%","+1.4%"
"*0311b*","Trevor Williams","WSH","SP","633","FA","33","@HOU Wed 1:10PM","93","5.47","14%","+1%"
"*03qln*","Jimmy Herget","COL","RP","634","FA","31","@CLE Wed 5:40PM","92.5","2.43","1%","-0.1%"
"*050s0*","Kyren Paris","LAA","2B,OF","636","FA","23","TEX Wed 8:38PM","92.5","2.1","16%","-0.7%"
"*03dg7*","Austin Slater","CHW","OF","637","FA","32","PHI Wed 1:10PM","92.5","1.81","3%","-0.2%"
"*04053*","Matt Thaiss","TB","C","638","FA","30","@NYY Wed 6:05PM","92.5","1.59","3%","-0.4%"
"*031cs*","Austin Wynns","ATH","C","639","FA","34","SEA Wed 9:05PM","92.5","2.37","2%","-0.4%"
"*02n5v*","Chris Flexen","CHC","SP,RP","640","FA","31","@MIL Wed 1:10PM","92","4.38","9%","-2%"
"*041yi*","Miles Mastrobuoni","SEA","2B,3B,OF","641","FA","29","@ATH Wed 9:05PM","92","1.3","2%","-0.7%"
"*031k3*","Trent Thornton","SEA","RP","642","FA","31","@ATH Wed 9:05PM","92","2.87","3%","-0.1%"
"*0689r*","Yuki Matsui","SD","RP","643","FA","29","NYM Wed 3:10PM","91.5","2.23","10%","-0.5%"
"*05mrv*","Eric Orze","TB","RP","644","FA","27","@NYY Wed 6:05PM","91.5","2.95","3%","-0.6%"
"*03qm3*","Tyler Gilbert","CHW","SP,RP","645","FA","31","PHI Wed 1:10PM","91","3.14","2%","-0.4%"
"*04q24*","Max Schuemann","ATH","2B,3B,SS","646","FA","28","SEA Wed 9:05PM","90.5","1.22","6%","-0.3%"
"*02jhl*","Rafael Montero","ATL","RP","647","FA","34","@KC Wed 1:10PM","90.5","2.32","2%","-0.4%"
"*041tl*","Matt Festa","CLE","RP","649","FA","32","COL Wed 5:40PM","89.5","2.49","1%","-0.4%"
"*02f9m*","Jakob Junis","CLE","SP,RP","650","FA","32","COL Wed 5:40PM","89","2.23","6%","-0.4%"
"*06kvo*","Spencer Bivens","SF","RP","651","FA","31","PIT Wed 2:45PM","89","2.54","2%","-0.5%"
"*0321h*","Luis Garcia","WSH","RP","652","FA","38","@HOU Wed 1:10PM","89","2.34","2%","0%"
"*04pw2*","Chase Shugart","PIT","RP","653","FA","28","@SF Wed 2:45PM","89","2.78","1%","-0.3%"
"*05y9r*","Justin Wrobleski","LAD","SP,RP","656","W <small>(Thu)</small>","25","@CIN Wed 6:10PM","88","9.78","19%","-2.8%"
"*03h90*","Hector Neris","HOU","RP","658","FA","36","WSH Wed 1:10PM","87.5","2.92","3%","0%"
"*026rz*","Gio Urshela","ATH","3B","660","FA","33","SEA Wed 9:05PM","87","1.81","7%","+0.5%"
"*041qr*","Aaron Civale","CHW","SP","661","FA","30","PHI Wed 1:10PM","86.5","6.65","39%","+2%"
"*01t9q*","Gary Sanchez","BAL","C","662","FA","32","TOR Wed 11:35AM","86.5","2.88","11%","-1.1%"
"*03y4y*","Enyel De Los Santos","ATL","RP","663","FA","29","@KC Wed 1:10PM","86","2","2%","-0.1%"
"*05oxc*","Henry Davis","PIT","C","664","FA","25","@SF Wed 2:45PM","86","1.62","15%","-0.7%"
"*02z0e*","Yimi Garcia","TOR","RP","665","FA","34","@BAL Wed 11:35AM","85.5","3.89","20%","-2%"
"*04o2x*","Davis Schneider","TOR","2B,OF","666","FA","26","@BAL Wed 11:35AM","85.5","1.94","9%","-0.9%"
"*03vcw*","Jordan Hicks","BOS","SP,RP","667","FA","28","@MIN Wed 12:10PM","85","3.86","29%","0%"
"*01te5*","Donovan Solano","SEA","1B,3B","668","FA","37","@ATH Wed 9:05PM","85","1.33","5%","-0.6%"
"*05unf*","Denzel Clarke","ATH","OF","670","FA","25","SEA Wed 9:05PM","84.5","1.8","18%","-1.6%"
"*051aa*","Porter Hodge","CHC","RP","671","FA","24","@MIL Wed 1:10PM","84","3.23","40%","+2.3%"
"*04hi6*","Alexander Canario","PIT","OF","672","FA","25","@SF Wed 2:45PM","83","1.48","7%","-0.7%"
"*052c7*","Valente Bellozo","MIA","SP,RP","673","FA","25","@STL Wed 6:45PM","83","4.15","9%","-0.4%"
"*05128*","Jared Triolo","PIT","1B,2B,3B,SS","674","FA","27","@SF Wed 2:45PM","82.5","1.5","7%","+0.6%"
"*029us*","Christian Vazquez","MIN","C","676","FA","34","BOS Wed 12:10PM","82","1.41","4%","-0.1%"
"*05a29*","Carmen Mlodzinski","PIT","SP,RP","677","FA","26","@SF Wed 2:45PM","81.5","4.29","4%","-0.5%"
"*05gx0*","Nick Loftin","KC","2B,OF","678","FA","26","ATL Wed 1:10PM","81","2.19","4%","-1.1%"
"*05gs4*","Cole Henry","WSH","SP,RP","680","FA","26","@HOU Wed 1:10PM","80.5","2.01","6%","-1%"
"*05139*","Michael Massey","KC","2B","681","FA","27","ATL Wed 1:10PM","80","1.43","17%","+2.1%"
"*04pxb*","Shawn Dubin","HOU","RP","682","FA","29","WSH Wed 1:10PM","79.5","4.42","3%","-0.5%"
"*05ojj*","Matt Mervis","MIA","1B","689","FA","27","@STL Wed 6:45PM","78","1.86","12%","0%"
"*03d7c*","Scott Blewett","BAL","RP","692","FA","29","TOR Wed 11:35AM","77.5","2.98","1%","-0.2%"
"*004ee*","Max Scherzer","TOR","SP","695","FA","41","@BAL Wed 11:35AM","77","11","69%","-2.9%"
"*04y11*","Luis Matos","SF","OF","694","FA","23","PIT Wed 2:45PM","77","2.03","12%","-0.7%"
"*04pqf*","Nick Fortes","TB","C","693","FA","28","@NYY Wed 6:05PM","77","1.28","5%","-0.1%"
"*03cav*","Brent Suter","CIN","SP,RP","696","FA","35","LAD Wed 6:10PM","77","2.33","3%","-0.2%"
"*01lum*","Justin Turner","CHC","1B,3B","698","FA","40","@MIL Wed 1:10PM","76","1.36","9%","+1.1%"
"*04ew7*","Aaron Ashby","MIL","RP","699","FA","27","CHC Wed 1:10PM","76","4.22","17%","-1.2%"
"*05ahe*","Curtis Mead","TB","1B,2B","700","FA","24","@NYY Wed 6:05PM","75.5","1.54","17%","-0.7%"
"*03mjl*","Cam Booser","CHW","RP","701","FA","33","PHI Wed 1:10PM","74.5","2.48","1%","-0.3%"
"*04g7n*","Oswald Peraza","NYY","2B,3B","703","FA","25","TB Wed 6:05PM","74.5","1.06","7%","-0.6%"
"*041mc*","Dylan Carlson","BAL","OF","705","FA","26","TOR Wed 11:35AM","74","1.57","5%","-0.4%"
"*03drc*","Aaron Bummer","ATL","RP","706","FA","31","@KC Wed 1:10PM","73.5","2.04","4%","-0.2%"
"*05xz1*","Jose Herrera","ARI","C","707","FA","28","@DET Wed 12:10PM","73.5","1.47","1%","-0.3%"
"*04eqw*","Isaac Mattson","PIT","RP","708","FA","30","@SF Wed 2:45PM","73.5","3.5","4%","-1.1%"
"*03dpg*","Kevin Ginkel","ARI","RP","709","FA","31","@DET Wed 12:10PM","73","2.61","18%","-4%"
"*02z96*","Dominic Smith","SF","1B","712","FA","30","PIT Wed 2:45PM","72.5","2.27","3%","-0.7%"
"*02zoa*","Antonio Senzatela","COL","SP","713","FA","30","@CLE Wed 5:40PM","72.5","3.45","4%","-0.8%"
"*04pps*","Hogan Harris","ATH","SP,RP","714","FA","28","SEA Wed 9:05PM","72","2.4","2%","-0.8%"
"*03moe*","Jesus Tinoco","MIA","RP","715","FA","30","@STL Wed 6:45PM","72","3.6","8%","-0.2%"
"*03nqg*","Kolby Allard","CLE","SP,RP","716","FA","27","COL Wed 5:40PM","71.5","3.4","3%","-0.6%"
"*0641c*","Zach Dezenzo","HOU","1B,OF","717","FA","25","WSH Wed 1:10PM","71.5","2.1","18%","-1%"
"*04oct*","Josh Rojas","CHW","2B,3B","718","FA","31","PHI Wed 1:10PM","71.5","1.19","10%","+1%"
"*0513s*","John Rave","KC","OF","720","FA","27","ATL Wed 1:10PM","70.5","1.57","7%","-3.1%"
"*03db4*","Jonathan Loaisiga","NYY","RP","721","FA","30","TB Wed 6:05PM","70.5","2.52","4%","-0.8%"
"*0318i*","Justin Topa","MIN","RP","722","FA","34","BOS Wed 12:10PM","70","1.84","2%","-0.3%"
"*05rfn*","Kaleb Ort","HOU","RP","723","FA","33","WSH Wed 1:10PM","70","2.19","1%","-0.1%"
"*05uy1*","Justyn-Henry Malloy","DET","OF","725","FA","25","ARI Wed 12:10PM","69.5","1.51","11%","-0.5%"
"*01sfi*","DJ LeMahieu","NYY","1B,2B,3B","724","FA","37","TB Wed 6:05PM","69.5","1.54","7%","-0.2%"
"*0311w*","Ben Lively","CLE","SP","726","FA","33","COL Wed 5:40PM","69.5","7.72","22%","+1.4%"
"*03qjz*","Taylor Clarke","KC","SP,RP","727","FA","32","ATL Wed 1:10PM","69.5","2.57","2%","-0.6%"
"*04yte*","Jackson Rutledge","WSH","RP","728","FA","26","@HOU Wed 1:10PM","68.5","1.85","4%","-0.5%"
"*04ydt*","Christian Koss","SF","2B,SS","729","FA","27","PIT Wed 2:45PM","68.5","1.67","4%","-0.8%"
"*041pr*","Joey Wentz","ATL","RP","730","FA","27","@KC Wed 1:10PM","68","2.43","5%","-1.2%"
"*05yhg*","Will Wagner","TOR","1B,2B,3B","732","FA","27","@BAL Wed 11:35AM","68","1.74","15%","-0.1%"
"*042no*","Oswaldo Cabrera","NYY","3B","733","FA","26","TB Wed 6:05PM","67.5","1.99","13%","+0.2%"
"*05y18*","Collin Snider","SEA","RP","734","FA","29","@ATH Wed 9:05PM","67.5","2.81","2%","-0.1%"
"*04azt*","Riley Adams","WSH","C","737","FA","29","@HOU Wed 1:10PM","66.5","1.55","1%","-0.4%"
"*041ra*","Joshua Palacios","CHW","OF","739","FA","30","PHI Wed 1:10PM","66","1.29","2%","-0.1%"
"*0512q*","Justin Slaten","BOS","RP","740","FA","27","@MIN Wed 12:10PM","66","2.75","18%","-1.3%"
"*04ek8*","Connor Brogdon","LAA","RP","741","FA","30","TEX Wed 8:38PM","66","2.28","1%","-0.1%"
"*02bq6*","Joe Ross","PHI","SP,RP","743","FA","32","@CHW Wed 1:10PM","65","2.1","3%","-0.3%"
"*05wxw*","Gordon Graceffo","STL","SP,RP","744","FA","25","MIA Wed 6:45PM","65","5","9%","-0.8%"
"*02n6w*","Ryan Borucki","PIT","RP","745","FA","31","@SF Wed 2:45PM","65","2.24","3%","-0.4%"
"*042af*","Enmanuel Valdez","PIT","1B,2B","748","FA","26","@SF Wed 2:45PM","65","2.1","4%","-0.5%"
"*0310a*","Reese McGuire","CHC","C","746","FA","30","@MIL Wed 1:10PM","65","2.71","2%","-0.4%"
"*026qc*","Joc Pederson","TEX","UT","750","W <small>(Thu)</small>","33","@LAA Wed 8:38PM","64.5","1.34","28%","+2.9%"
"*05xpw*","Grant Holman","ATH","RP","749","FA","25","SEA Wed 9:05PM","64.5","2.93","2%","-0.4%"
"*066d2*","Cade Gibson","MIA","SP,RP","751","FA","27","@STL Wed 6:45PM","64","2.56","2%","-0.7%"
"*04ej3*","Riley OBrien","STL","RP","752","FA","30","MIA Wed 6:45PM","62.5","2.98","3%","-1%"
"*04ata*","Jorge Alcala","BOS","RP","754","FA","30","@MIN Wed 12:10PM","62.5","1.6","2%","-0.2%"
"*02n2x*","Paul Sewald","CLE","RP","755","FA","35","COL Wed 5:40PM","62","3.44","12%","0%"
"*02bqn*","Michael Kelly","ATH","RP","756","FA","32","SEA Wed 9:05PM","62","3.88","2%","-0.5%"
"*03qyv*","Jake McCarthy","ARI","OF","757","FA","27","@DET Wed 12:10PM","61","1.79","28%","+2.9%"
"*0422c*","Kyle Hart","SD","SP,RP","759","FA","32","NYM Wed 3:10PM","60.5","6.72","8%","-0.3%"
"*061yt*","Alan Roden","TOR","OF","760","FA","25","@BAL Wed 11:35AM","60","1.4","16%","-1.2%"
"*05xu2*","Ryan Ritter","COL","SS","763","FA","24","@CLE Wed 5:40PM","59.5","1.92","11%","-1.7%"
"*066lr*","Graham Pauley","MIA","3B","762","FA","24","@STL Wed 6:45PM","59.5","1.53","6%","-1.2%"
"*03d6q*","Derek Hill","MIA","OF","761","FA","29","@STL Wed 6:45PM","59.5","1.8","5%","-0.1%"
"*064ny*","Zach Agnos","COL","RP","765","FA","24","@CLE Wed 5:40PM","59.5","2.12","4%","-1%"
"*04eku*","John King","STL","RP","766","FA","30","MIA Wed 6:45PM","59.5","1.38","1%","0%"
"*03ppa*","A.J. Minter","NYM","RP","768","FA","31","@SD Wed 3:10PM","59","4.54","12%","-0.3%"
"*04ent*","J.C. Escarra","NYY","C,1B","769","FA","30","TB Wed 6:05PM","59","1.51","3%","-0.6%"
"*06elo*","Matt Svanson","STL","RP","770","FA","26","MIA Wed 6:45PM","58","3.05","1%","-0.3%"
"*021t6*","Martin Maldonado","SD","C","773","FA","38","NYM Wed 3:10PM","58","0.92","1%","-0.3%"
"*06ala*","Osvaldo Bido","ATH","SP,RP","774","FA","29","SEA Wed 9:05PM","57.5","4.11","13%","+1.7%"
"*02c4r*","Jon Berti","CHC","2B,3B","775","FA","35","@MIL Wed 1:10PM","57.5","1.15","6%","+0.1%"
"*04aeh*","DL Hall","MIL","SP,RP","776","FA","26","CHC Wed 1:10PM","57.5","3.83","18%","-1%"
"*03deo*","Julian Merryweather","NYM","RP","777","FA","33","@SD Wed 3:10PM","57","2.71","2%","-0.3%"
"*05ydo*","Juan Morillo","ARI","RP","778","FA","26","@DET Wed 12:10PM","57","1.84","1%","-0.6%"
"*04n0k*","Carlos Hernandez","DET","RP","779","FA","28","ARI Wed 12:10PM","56.5","1.57","1%","-0.1%"
"*02mwg*","Jesse Winker","NYM","OF","781","FA","31","@SD Wed 3:10PM","56.5","2.17","18%","+1.7%"
"*03pp6*","Jahmai Jones","DET","OF,UT","780","FA","27","ARI Wed 12:10PM","56.5","1.61","3%","-0.8%"
"*057zc*","Jonatan Clase","TOR","OF","782","FA","23","@BAL Wed 11:35AM","56","1.65","13%","-0.9%"
"*02but*","Anthony DeSclafani","ARI","SP,RP","783","FA","35","@DET Wed 12:10PM","55.5","6.94","5%","-1%"
"*060hu*","Caleb Boushley","TEX","RP","784","FA","31","@LAA Wed 8:38PM","55","3.06","0%","-0.2%"
"*031b4*","Tyler Wade","SD","3B,OF","785","FA","30","NYM Wed 3:10PM","54.5","0.91","2%","-0.2%"
"*041pq*","Taylor Trammell","HOU","OF","786","FA","27","WSH Wed 1:10PM","54","2.08","8%","-2.6%"
"*04pmo*","Lyon Richardson","CIN","RP","787","FA","25","LAD Wed 6:10PM","54","1.74","2%","-0.6%"
"*04pmm*","Nick Sandlin","TOR","RP","789","FA","28","@BAL Wed 11:35AM","53","2.79","3%","-0.3%"
"*04pqh*","Mason Englert","TB","RP","790","FA","25","@NYY Wed 6:05PM","53","2.65","1%","-0.3%"
"*03qkh*","Paul DeJong","WSH","3B,SS","792","FA","31","@HOU Wed 1:10PM","52.5","2.1","10%","+0.2%"
"*03pj2*","Kevin Newman","LAA","2B,3B,SS","793","FA","31","TEX Wed 8:38PM","52.5","0.92","4%","0%"
"*04el7*","Max Lazar","PHI","RP","794","FA","26","@CHW Wed 1:10PM","52.5","2.5","1%","-0.2%"
"*06qwb*","Jose Fermin","LAA","RP","796","FA","23","TEX Wed 8:38PM","51.5","2.24","2%","-1%"
"*051dl*","Edouard Julien","MIN","2B","797","FA","26","BOS Wed 12:10PM","51.5","1.78","20%","+1.6%"
"*05yfl*","Joey Loperfido","TOR","OF","798","FA","26","@BAL Wed 11:35AM","51.5","2.86","19%","-2%"
"*03lua*","Brendan Rodgers","HOU","2B","799","FA","28","WSH Wed 1:10PM","51","1.19","14%","+1.7%"
"*05t6u*","Beau Brieske","DET","SP,RP","800","FA","27","ARI Wed 12:10PM","51","2.32","6%","+0.3%"
"*051eh*","Kevin Kelly","TB","RP","801","FA","27","@NYY Wed 6:05PM","50.5","1.87","4%","-0.5%"
"*03b6k*","Jorge Mateo","BAL","2B,SS","802","FA","30","TOR Wed 11:35AM","50.5","1.58","6%","0%"
"*04ave*","Leo Rivas","SEA","2B,SS","803","FA","27","@ATH Wed 9:05PM","50.5","1.68","3%","-0.5%"
"*0514m*","Chris Murphy","BOS","SP,RP","805","FA","27","@MIN Wed 12:10PM","50","5.56","4%","-1.2%"
"*04mn2*","Griffin Conine","MIA","OF","807","FA","28","@STL Wed 6:45PM","49.5","2.48","13%","-0.7%"
"*03av1*","Jake Rogers","DET","C","809","FA","30","ARI Wed 12:10PM","49","1.58","9%","+1.5%"
"*04prc*","Brandon Lockridge","SD","OF","808","FA","28","NYM Wed 3:10PM","49","1.04","2%","-0.4%"
"*02hg4*","Marcus Stroman","NYY","SP","810","FA","34","TB Wed 6:05PM","48.5","6.06","28%","-1.7%"
"*05xq0*","Alek Jacob","SD","RP","811","FA","27","NYM Wed 3:10PM","48.5","2.11","2%","-0.2%"
"*066a8*","David Morgan","SD","RP","812","FA","25","NYM Wed 3:10PM","48.5","2.11","2%","-0.6%"
"*0517a*","Anthony Veneziano","MIA","RP","813","FA","27","@STL Wed 6:45PM","48.5","2.02","1%","-0.3%"
"*03qq9*","Justin Lawrence","PIT","RP","816","FA","30","@SF Wed 2:45PM","48","4.36","5%","-0.7%"
"*02i1q*","Orlando Arcia","COL","2B,SS","817","FA","30","@CLE Wed 5:40PM","48","0.92","14%","+1.9%"
"*025eo*","Mark Canha","KC","1B,OF","818","FA","36","ATL Wed 1:10PM","48","1.04","6%","+0.2%"
"*02bvk*","Nick Martini","ATH","OF","819","FA","35","SEA Wed 9:05PM","48","1.12","2%","-0.1%"
"*02bqd*","Andrew Chafin","WSH","RP","821","FA","35","@HOU Wed 1:10PM","48","1.85","2%","-0.2%"
"*040cf*","Genesis Cabrera","PIT","RP","822","FA","28","@SF Wed 2:45PM","47.5","2.07","1%","-0.1%"
"*021jb*","Ryan Brasier","CHC","RP","829","FA","37","@MIL Wed 1:10PM","46.5","2.11","3%","-1%"
"*041rm*","Sean Reynolds","SD","RP","830","FA","27","NYM Wed 3:10PM","46","2.71","1%","-0.4%"
"*01fhm*","Martin Perez","CHW","SP","832","FA","34","PHI Wed 1:10PM","46","11.5","22%","+0.4%"
"*03dec*","Dan Altavilla","CHW","RP","833","FA","32","PHI Wed 1:10PM","46","1.92","1%","-0.3%"
"*01as6*","Carlos Carrasco","ATL","SP","834","FA","38","@KC Wed 1:10PM","46","5.75","4%","0%"
"*04psr*","David Fry","CLE","C,1B,OF","835","FA","29","COL Wed 5:40PM","45.5","1.23","14%","-0.4%"
"*03qvm*","Nic Enright","CLE","RP","837","FA","28","COL Wed 5:40PM","45.5","3.03","1%","-0.1%"
"*02btg*","Tayler Scott","HOU","RP","838","FA","33","WSH Wed 1:10PM","45.5","1.98","2%","+0.2%"
"*01ses*","Hunter Strickland","LAA","RP","839","FA","36","TEX Wed 8:38PM","45.5","2.39","1%","-0.1%"
"*06kwi*","Kyle Backhus","ARI","RP","840","W <small>(Fri)</small>","27","@DET Wed 12:10PM","45","3.21","6%","-2.4%"
"*02nho*","T.J. McFarland","ATH","RP","841","FA","36","SEA Wed 9:05PM","45","1.67","1%","0%"
"*03r06*","Ryan Feltner","COL","SP","842","FA","28","@CLE Wed 5:40PM","44","7.33","15%","+1.1%"
"*051am*","Easton Lucas","TOR","SP,RP","843","FA","28","@BAL Wed 11:35AM","44","7.33","7%","-0.3%"
"*0310m*","Rob Zastryzny","MIL","RP","844","FA","33","CHC Wed 1:10PM","43.5","2.9","1%","-0.3%"
"*05r1z*","Zack Kelly","BOS","RP","845","FA","30","@MIN Wed 12:10PM","43.5","2.56","1%","+0.1%"
"*0421c*","Cooper Hummel","HOU","OF","846","FA","30","WSH Wed 1:10PM","43.5","1.24","1%","-0.4%"
"*01c5o*","Jason Heyward","SD","OF","848","FA","35","NYM Wed 3:10PM","43","1.26","3%","0%"
"*041g5*","Elvis Alvarado","ATH","RP","847","FA","26","SEA Wed 9:05PM","43","2.87","1%","-0.3%"
"*02bra*","James McCann","ARI","C","850","FA","35","@DET Wed 12:10PM","42.5","2.5","3%","-0.9%"
"*02bv2*","Eric Haase","MIL","C","849","FA","32","CHC Wed 1:10PM","42.5","1.42","2%","0%"
"*05152*","Tanner Gordon","COL","SP","852","FA","26","@CLE Wed 5:40PM","42","8.4","10%","+0.8%"
"*0614b*","Josh Simpson","MIA","RP","853","FA","27","@STL Wed 6:45PM","42","3.5","1%","-0.6%"
"*03qpg*","Ian Gibaut","CIN","RP","854","FA","31","LAD Wed 6:10PM","41.5","1.66","1%","-0.1%"
"*05jr5*","Blake Dunn","CIN","OF","855","FA","26","LAD Wed 6:10PM","41.5","1.38","3%","-0.5%"
"*05rks*","Luis Mey","CIN","RP","856","FA","24","LAD Wed 6:10PM","41","2.73","8%","-1.2%"
"*04paj*","Cole Winn","TEX","RP","857","FA","25","@LAA Wed 8:38PM","40.5","2.53","5%","-0.9%"
"*03xmd*","John Brebbia","ATL","RP","859","FA","35","@KC Wed 1:10PM","40.5","2.13","1%","0%"
"*03qlh*","Brandon Waddell","NYM","SP,RP","862","FA","31","@SD Wed 3:10PM","40","4","1%","-0.4%"
"*03qs6*","Sam Hilliard","COL","OF","863","FA","31","@CLE Wed 5:40PM","39.5","1.98","3%","+0.1%"
"*04ptr*","Willie MacIver","ATH","C","864","FA","28","SEA Wed 9:05PM","39.5","2.32","1%","-0.2%"
"*051b2*","Paxton Schultz","TOR","RP","865","FA","27","@BAL Wed 11:35AM","39.5","3.29","2%","-0.5%"
"*04afk*","Tristan Beck","SF","RP","866","FA","29","PIT Wed 2:45PM","39","3.25","2%","-0.2%"
"*05xze*","Jason Alexander","HOU","SP,RP","867","FA","32","WSH Wed 1:10PM","38.5","4.81","2%","-1.6%"
"*05j8o*","Angel Chivilli","COL","RP","869","FA","23","@CLE Wed 5:40PM","38","1.46","1%","-0.2%"
"*04pxo*","Erik Sabrowski","CLE","RP","870","FA","27","COL Wed 5:40PM","38","3.8","6%","-1.8%"
"*02u47*","Chris Taylor","LAA","2B,3B,OF","874","FA","34","TEX Wed 8:38PM","38","0.9","4%","-0.1%"
"*04ya4*","Nasim Nunez","WSH","SS","872","FA","24","@HOU Wed 1:10PM","38","1.65","3%","-0.4%"
"*0519f*","Nick Sogard","BOS","1B,2B","873","FA","27","@MIN Wed 12:10PM","38","2.24","2%","-0.3%"
"*04pq5*","DaShawn Keirsey","MIN","OF","871","FA","28","BOS Wed 12:10PM","38","0.6","1%","-0.2%"
"*05rb4*","Sam Bachman","LAA","SP,RP","875","FA","25","TEX Wed 8:38PM","37.5","2.21","6%","-0.7%"
"*02brk*","Austin Hedges","CLE","C","876","FA","32","COL Wed 5:40PM","37.5","0.85","1%","0%"
"*03qni*","Daniel Young","NYM","RP","878","FA","31","@SD Wed 3:10PM","37.5","3.75","1%","-0.1%"
"*02i45*","Jose Ruiz","TEX","RP","877","FA","30","@LAA Wed 8:38PM","37.5","2.08","1%","+0.1%"
"*041m9*","Dane Dunning","ATL","SP,RP","879","FA","30","@KC Wed 1:10PM","37","4.63","5%","-0.4%"
"*04nqx*","Ezequiel Duran","TEX","1B,3B,SS,OF","880","FA","26","@LAA Wed 8:38PM","37","0.82","6%","0%"
"*051br*","Brett Wisely","SF","2B,SS","881","FA","26","PIT Wed 2:45PM","37","1.76","2%","-0.3%"
"*04esz*","Chas McCormick","HOU","OF","883","FA","30","WSH Wed 1:10PM","36.5","0.79","11%","+1.2%"
"*03022*","Hunter Renfroe","KC","OF","884","FA","33","ATL Wed 1:10PM","36.5","1.04","7%","+1.2%"
"*041rv*","Cavan Biggio","KC","2B,OF","882","FA","30","ATL Wed 1:10PM","36.5","0.99","3%","-0.1%"
"*0310c*","Hunter Harvey","KC","RP","885","FA","30","ATL Wed 1:10PM","36.5","4.56","18%","-2%"
"*03aru*","Joel Payamps","MIL","RP","886","FA","31","CHC Wed 1:10PM","36.5","1.59","7%","+0.5%"
"*04pqq*","Matt Vierling","DET","3B,OF","890","FA","28","ARI Wed 12:10PM","36","1.5","30%","+2.1%"
"*05r3s*","Alejandro Osuna","TEX","OF","888","W <small>(Wed)</small>","22","@LAA Wed 8:38PM","36","1.24","11%","-2.1%"
"*05gsw*","Yerry De Los Santos","NYY","RP","891","FA","27","TB Wed 6:05PM","35.5","2.37","1%","-0.2%"
"*02bve*","Blake Treinen","LAD","RP","893","FA","37","@CIN Wed 6:10PM","34.5","3.83","38%","-2.8%"
"*05r3a*","Brandon Young","BAL","SP","894","FA","26","TOR Wed 11:35AM","34.5","4.31","8%","-2.7%"
"*04pmg*","Jonathan Bowlan","KC","SP,RP","895","FA","28","ATL Wed 1:10PM","34.5","1.92","1%","-0.4%"
"*04yic*","Matthew Lugo","LAA","OF","896","FA","24","TEX Wed 8:38PM","34","2","8%","-0.9%"
"*0403l*","Rafael Marchan","PHI","C","897","FA","26","@CHW Wed 1:10PM","34","1.36","2%","-0.1%"
"*04vvy*","Andruw Monasterio","MIL","2B,3B,SS","898","FA","28","CHC Wed 1:10PM","34","1.06","2%","-0.2%"
"*0420g*","Zack Short","HOU","3B,SS","899","FA","30","WSH Wed 1:10PM","34","1.62","2%","-0.4%"
"*04afj*","Corbin Martin","BAL","RP","900","FA","29","TOR Wed 11:35AM","34","4.86","1%","0%"
"*041sz*","Tobias Myers","MIL","SP","902","FA","26","CHC Wed 1:10PM","33.5","4.19","36%","+2.6%"
"*04y94*","Jonny Deluca","TB","OF","901","FA","27","@NYY Wed 6:05PM","33.5","2.79","24%","-0.6%"
"*04yrs*","Jhonkensy Noel","CLE","OF,UT","903","FA","24","COL Wed 5:40PM","33.5","0.68","21%","+2%"
"*05a1t*","Jorbit Vivas","NYY","2B,3B","905","FA","24","TB Wed 6:05PM","33.5","1.16","7%","-1%"
"*0519u*","Tyler Tolbert","KC","2B,SS,OF","904","FA","27","ATL Wed 1:10PM","33.5","1.12","1%","-0.4%"
"*02new*","Jose Castillo","NYM","RP","906","FA","29","@SD Wed 3:10PM","33.5","1.76","0%","-0.1%"
"*031hc*","Cole Sulser","TB","RP","907","FA","35","@NYY Wed 6:05PM","33","2.54","1%","0%"
